image_path,ground_truth,predicted_class,segmented_image,mask,structural_assessment
hurricane_dataset/no_damage/-95.630962_29.84729.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184543.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.578616_29.759565999999996.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184543.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the roof of the building is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.63209300000001_29.844141999999998.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184543.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.625887_29.767732000000002.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184543.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.15336500000001_30.019595000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184543.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the roof of the building is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.580627_29.756483000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184543.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the roof of the building is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-93.79454799999999_30.131505999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184544.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184544.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.28335_29.610905.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184544.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184544.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-93.792468_30.226979999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184544.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184544.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.626944_29.775578000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184544.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184544.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.622598_29.782390999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184544.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184544.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-95.080217_30.030997999999997.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184545.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.626021_29.857442.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184545.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.079052_29.816906.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184545.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations on the building's surface. These signs of"
hurricane_dataset/damage/-95.28923499999999_29.608217.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184545.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations on the building's surface. These signs of"
hurricane_dataset/damage/-95.642967_29.767781.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184545.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations on the building's surface. These signs of"
hurricane_dataset/damage/-95.665503_29.833897999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184545.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations on the building's surface. These signs of"
hurricane_dataset/damage/-95.527469_29.746954.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184546.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.28941999999999_29.608234999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184546.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.101861_29.773584000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184546.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-93.987706_30.128477.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184546.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.28406600000001_29.610306.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184546.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-96.921533_28.684358000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184546.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly collapsed, and there are visible cracks and debris"
hurricane_dataset/damage/-95.634111_29.85489.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184547.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184547.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-96.858265_28.985823999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184547.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184547.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly collapsed, and there are visible cracks and debris"
hurricane_dataset/damage/-95.563532_29.76513.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184547.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184547.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-96.973501_28.821216999999997.jpeg,damage,no_damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184707.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184707.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.284104_29.610518.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184707.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184707.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.631114_29.844926.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184707.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184707.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.63754499999999_29.842928000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184707.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184707.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.12159_29.981514.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184707.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184707.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.175146_30.033728000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184707.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184707.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-93.81415600000001_30.041929999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184708.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184708.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.633215_29.854271999999998.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184708.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184708.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-96.95277800000001_28.728035.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184708.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184708.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.566787_29.757049.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184708.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184708.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-96.98737_28.763407.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184708.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184708.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-96.992322_28.376302000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184709.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184709.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.32670300000001_29.594711.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184709.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184709.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-95.630844_29.771603999999996.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184709.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184709.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.074863_29.827563.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184709.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184709.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.520964_29.748209999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184709.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184709.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.617754_29.773219.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184709.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184709.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-93.577584_30.776458.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184710.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184710.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is partially collapsed, and there are visible signs of structural damage. Additionally"
hurricane_dataset/damage/-95.531015_29.748794.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184710.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184710.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.630844_29.771603999999996.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184710.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184710.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.626662_29.858241999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184710.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184710.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-95.28344399999999_29.61112.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184710.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184710.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.629692_29.85973.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184711.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184711.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.64109499999999_29.770549.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184711.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184711.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.179512_30.034215999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184711.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184711.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-93.96615200000001_30.001059.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184711.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184711.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-95.66906999999999_29.818254.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184711.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184711.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.27516999999999_29.607857.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184712.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184712.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-95.269867_29.605619.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184712.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184712.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.625978_29.859005.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184712.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184712.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-93.975202_29.901428999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184712.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184712.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations on the building's surface. These signs of"
hurricane_dataset/no_damage/-95.627443_29.771365999999997.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184712.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184712.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.15751999999999_30.072542.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184832.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184832.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the roof of the building is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.25954_29.427514000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184832.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184832.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the roof of the building is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.565263_29.757777.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184832.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184832.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the roof of the building is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.634908_29.964265.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184832.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184832.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.589409_29.769067.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184833.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184833.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.56308_29.758098999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184833.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184833.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.63253900000001_29.841613.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184833.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184833.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.664918_29.820815999999997.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184833.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184833.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.564759_29.757694.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184833.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184833.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.625511_29.766987.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184834.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184834.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations in the building's facade. These signs"
hurricane_dataset/damage/-95.637066_29.774590999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184834.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184834.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations in the building's facade. These signs"
hurricane_dataset/damage/-96.986756_28.816398.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184834.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184834.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.631702_29.852292.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184834.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184834.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations in the building's facade. These signs"
hurricane_dataset/damage/-95.090533_29.845769.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184834.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184834.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations in the building's facade. These signs"
hurricane_dataset/no_damage/-95.62794699999999_29.769559.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184834.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184834.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.628896_29.774746999999998.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184835.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184835.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-96.971151_28.787583.jpeg,damage,no_damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184835.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184835.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.63587_29.773274.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184835.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184835.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.178439_30.033501.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184835.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184835.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.631128_29.846797.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184835.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184835.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.641918_29.84317.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184836.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184836.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.1379_30.00494.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184836.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184836.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
